Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,class
29,31,899.0,1.069,0.463,0.726,6.93,416,653,60,1
12,146,1752.0,12.167,0.091,0.128,26.67,160,225,6,1
1,17,17.0,17.0,1.0,1.0,17.0,17,17,1,1
7,17,119.0,2.429,0.395,0.782,1.81,47,93,26,0
12,73,876.0,6.083,0.257,0.591,2.14,225,518,105,0
8,123,984.0,15.375,0.402,0.75,2.71,396,738,146,0
10,22,220.0,2.2,0.318,0.777,1.79,70,171,39,0
7,13,91.0,1.857,0.319,0.846,1.61,29,77,18,0
9,82,738.0,9.111,0.383,0.641,2.62,283,473,108,0
19,2,38.0,0.105,0.816,0.816,31.0,31,31,1,1
8,33,264.0,4.125,0.424,0.867,2.24,112,229,50,0
2,325,650.0,162.5,0.485,0.537,28.64,315,349,11,1
3,544,1632.0,181.33,0.326,0.406,16.12,532,662,33,1
31,105,3255.0,3.387,0.224,0.417,5.35,728,1358,136,1
3,4,12.0,1.333,0.833,0.917,10.0,10,11,1,0
7,141,987.0,20.143,0.163,0.787,1.16,161,777,139,0
7,11,77.0,1.571,0.143,0.558,1.57,11,43,7,0
8,63,504.0,7.875,0.435,0.843,2.41,219,425,91,0
13,5,65.0,0.385,0.123,0.538,8.0,8,35,1,1
12,1,12.0,0.083,1.0,1.0,12.0,12,12,1,1
5,13,65.0,2.6,0.431,0.923,1.87,28,60,15,0
3,304,912.0,101.33,0.555,0.686,42.17,506,626,12,1
29,32,928.0,1.103,0.432,0.689,6.27,401,639,64,1
13,5,65.0,0.385,0.123,0.538,8.0,8,35,1,1
8,54,432.0,6.75,0.183,0.734,1.34,79,317,59,0
1,46,46.0,46.0,0.239,1.0,1.38,11,46,8,1
6,106,636.0,17.667,0.129,0.835,1.14,82,531,72,0
9,82,738.0,9.111,0.306,0.695,2.86,226,513,79,0
11,357,3927.0,32.455,0.215,0.823,1.55,845,3232,546,0
5,12,60.0,2.4,0.133,0.267,4.0,8,16,2,1
54,357,19278.0,6.611,0.324,0.644,6.22,6238,12422,1003,1
10,18,180.0,1.8,0.294,0.883,1.96,53,159,27,0
9,10,90.0,1.111,0.344,0.789,2.07,31,71,15,0
1,45,45.0,45.0,0.244,1.0,1.38,11,45,8,1
10,75,750.0,7.5,0.451,0.86,2.84,338,645,119,0
8,94,752.0,11.75,0.485,0.922,3.07,365,693,119,0
7,10,70.0,1.429,0.286,0.886,1.82,20,62,11,0
7,11,77.0,1.571,0.234,0.675,1.29,18,52,14,0
1,22,22.0,22.0,0.955,1.0,21.0,21,22,1,1
9,84,756.0,9.333,0.288,0.791,1.83,218,598,119,0
10,79,790.0,7.9,0.385,0.88,2.13,304,695,143,0
7,47,329.0,6.714,0.158,0.289,5.78,52,95,9,1
8,54,432.0,6.75,0.35,0.887,1.74,151,383,87,0
6,5,30.0,0.833,0.233,0.633,1.75,7,19,4,1
19,462,8778.0,24.316,0.523,0.688,16.88,4591,6035,272,1
9,101,909.0,11.222,0.442,0.861,2.68,402,783,150,0
10,18,180.0,1.8,0.583,0.894,7.5,105,161,14,0
2,535,1070.0,267.5,0.648,0.92,11.75,693,984,59,1
3,132,396.0,44.0,0.505,0.558,20.0,200,221,10,1
7,19,133.0,2.714,0.361,0.917,1.5,48,122,32,0
6,4,24.0,0.667,0.542,1.0,1.86,13,24,7,0
2,123,246.0,61.5,0.5,0.504,123.0,123,124,1,1
1,35,35.0,35.0,0.829,1.0,9.67,29,35,3,1
5,4,20.0,0.8,0.45,0.65,4.5,9,13,2,1
10,1,10.0,0.1,0.9,1.0,9.0,9,10,1,1
8,20,160.0,2.5,0.425,1.0,2.27,68,160,30,0
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
1,23,23.0,23.0,0.826,1.0,19.0,19,23,1,1
12,1,12.0,0.083,1.0,1.0,12.0,12,12,1,1
7,133,931.0,19.0,0.211,0.559,1.75,196,520,112,0
8,135,1080.0,16.875,0.077,0.294,1.54,83,317,54,0
5,36,180.0,7.2,0.406,0.961,1.35,73,173,54,0
3,11,33.0,3.667,0.364,0.667,3.0,12,22,4,1
1,44,44.0,44.0,0.25,1.0,2.2,11,44,5,1
2,17,34.0,8.5,0.588,0.971,6.67,20,33,3,1
6,29,174.0,4.833,0.368,0.954,1.73,64,166,37,0
2,25,50.0,12.5,0.36,1.0,4.5,18,50,4,1
8,22,176.0,2.75,0.426,1.0,2.42,75,176,31,0
11,271,2981.0,24.636,0.198,0.628,1.52,591,1872,388,0
13,409,5317.0,31.462,0.312,0.602,3.03,1657,3200,547,0
9,534,4806.0,59.333,0.102,0.417,1.4,491,2005,351,0
5,2,10.0,0.4,0.7,0.7,7.0,7,7,1,0
8,23,184.0,2.875,0.255,1.0,2.14,47,184,22,0
9,24,216.0,2.667,0.352,0.722,2.17,76,156,35,0
2,538,1076.0,269.0,0.519,0.684,34.88,558,736,16,1
7,15,105.0,2.143,0.448,0.829,1.74,47,87,27,0
9,238,2142.0,26.444,0.168,0.614,1.26,359,1316,285,0
8,120,960.0,15.0,0.25,0.748,1.66,240,718,145,0
8,43,344.0,5.375,0.349,0.814,2.26,120,280,53,0
9,34,306.0,3.778,0.379,0.961,1.71,116,294,68,0
7,80,560.0,11.429,0.155,0.698,1.18,87,391,74,0
197,198,39006.0,1.005,0.273,0.332,46.93,10654,12964,227,1
5,280,1400.0,56.0,0.78,0.786,156.0,1092,1100,7,1
38,227,8626.0,5.974,0.304,0.648,7.09,2623,5593,370,0
10,17,170.0,1.7,0.571,0.918,6.47,97,156,15,0
8,25,200.0,3.125,0.335,0.77,1.68,67,154,40,0
24,510,12240.0,21.25,0.846,0.927,38.65,10359,11341,268,1
10,252,2520.0,25.2,0.377,0.775,2.88,950,1953,330,0
11,44,484.0,4.0,0.308,0.818,2.01,149,396,74,0
17,341,5797.0,20.059,0.935,0.998,36.38,5420,5784,149,1
7,33,231.0,4.714,0.346,0.879,1.36,80,203,59,0
8,233,1864.0,29.125,0.151,0.665,1.36,282,1239,207,0
2,199,398.0,99.5,0.485,0.508,32.17,193,202,6,1
1,18,18.0,18.0,0.944,1.0,17.0,17,18,1,1
1,41,41.0,41.0,0.927,1.0,12.67,38,41,3,1
1,55,55.0,55.0,0.564,1.0,10.33,31,55,3,1
10,11,110.0,1.1,0.409,0.955,2.5,45,105,18,0
10,61,610.0,6.1,0.29,0.657,2.16,177,401,82,0
1,40,40.0,40.0,0.875,1.0,11.67,35,40,3,1
12,118,1416.0,9.833,0.255,0.7,2.06,361,991,175,0
13,5,65.0,0.385,0.123,0.538,8.0,8,35,1,1
10,271,2710.0,27.1,0.173,0.557,1.47,469,1510,318,0
10,75,750.0,7.5,0.451,0.86,2.84,338,645,119,0
12,497,5964.0,41.417,0.269,0.594,2.44,1605,3544,658,0
3,537,1611.0,179.0,0.353,0.364,71.13,569,587,8,1
6,15,90.0,2.5,0.278,0.744,1.92,25,67,13,0
8,64,512.0,8.0,0.252,0.865,1.63,129,443,79,0
29,31,899.0,1.069,0.463,0.726,6.93,416,653,60,1
1,196,196.0,196.0,0.98,1.0,64.0,192,196,3,1
53,1,53.0,0.019,1.0,1.0,53.0,53,53,1,1
21,2,42.0,0.095,0.738,0.738,31.0,31,31,1,1
10,23,230.0,2.3,0.287,0.617,2.2,66,142,30,0
1,52,52.0,52.0,0.538,1.0,14.0,28,52,2,1
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
26,1,26.0,0.038,1.0,1.0,26.0,26,26,1,1
1,159,159.0,159.0,0.994,1.0,158.0,158,159,1,1
8,45,360.0,5.625,0.492,0.722,9.32,177,260,19,0
9,21,189.0,2.333,0.317,0.778,2.61,60,147,23,0
16,1,16.0,0.063,1.0,1.0,16.0,16,16,1,1
7,11,77.0,1.571,0.299,0.649,1.77,23,50,13,0
9,81,729.0,9.0,0.357,0.863,2.22,260,629,117,0
32,106,3392.0,3.313,0.198,0.395,4.56,671,1341,147,1
7,175,1225.0,25.0,0.186,0.906,1.21,228,1110,188,0
1,69,69.0,69.0,0.841,1.0,8.29,58,69,7,1
14,370,5180.0,26.429,0.175,0.648,1.64,907,3357,554,0
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
2,535,1070.0,267.5,0.564,0.614,40.2,603,657,15,1
9,10,90.0,1.111,0.144,0.522,6.5,13,47,2,1
9,19,171.0,2.111,0.55,0.86,7.23,94,147,13,0
10,170,1700.0,17.0,0.499,0.928,4.35,849,1577,195,0
7,23,161.0,3.286,0.286,0.677,1.59,46,109,29,0
9,75,675.0,8.333,0.369,0.936,2.09,249,632,119,0
7,19,133.0,2.714,0.398,0.88,1.83,53,117,29,0
6,13,78.0,2.167,0.103,0.449,4.0,8,35,2,1
10,262,2620.0,26.2,0.274,0.757,1.8,719,1984,399,0
9,4,36.0,0.444,0.25,0.75,9.0,9,27,1,1
2,535,1070.0,267.5,0.545,0.629,24.29,583,673,24,1
9,304,2736.0,33.778,0.202,0.749,1.32,554,2049,419,0
9,33,297.0,3.667,0.354,0.781,1.84,105,232,57,0
8,53,424.0,6.625,0.38,0.915,1.87,161,388,86,0
5,96,480.0,19.2,0.323,0.838,1.78,155,402,87,0
9,159,1431.0,17.667,0.249,0.605,1.93,356,866,184,0
24,84,2016.0,3.5,0.474,0.872,8.69,956,1758,110,0
1,15,15.0,15.0,0.867,1.0,13.0,13,15,1,1
6,32,192.0,5.333,0.286,0.76,1.41,55,146,39,0
1,187,187.0,187.0,0.963,1.0,25.71,180,187,7,1
3,3,9.0,1.0,0.778,0.778,7.0,7,7,1,0
7,18,126.0,2.571,0.468,1.0,2.81,59,126,21,0
7,14,98.0,2.0,0.327,0.939,1.88,32,92,17,0
2,536,1072.0,268.0,0.586,0.686,21.66,628,735,29,1
12,12,144.0,1.0,0.306,0.979,1.69,44,141,26,0
4,20,80.0,5.0,0.388,0.925,1.41,31,74,22,0
8,7,56.0,0.875,0.482,0.946,2.7,27,53,10,0
1,23,23.0,23.0,0.826,1.0,19.0,19,23,1,1
1,63,63.0,63.0,1.0,1.0,63.0,63,63,1,1
6,50,300.0,8.333,0.327,0.777,2.0,98,233,49,0
9,19,171.0,2.111,0.251,0.977,1.34,43,167,32,0
54,357,19278.0,6.611,0.299,0.655,6.4,5766,12626,901,1
13,409,5317.0,31.462,0.277,0.573,2.65,1475,3049,556,0
11,11,121.0,1.0,0.438,0.868,4.08,53,105,13,0
12,128,1536.0,10.667,0.339,0.737,2.91,520,1132,179,0
1,69,69.0,69.0,0.841,1.0,8.29,58,69,7,1
31,105,3255.0,3.387,0.242,0.456,4.89,787,1485,161,1
19,130,2470.0,6.842,0.208,0.65,1.93,514,1606,267,0
7,80,560.0,11.429,0.5,0.848,3.54,280,475,79,0
2,48,96.0,24.0,0.625,0.677,30.0,60,65,2,1
10,121,1210.0,12.1,0.37,0.873,2.41,448,1056,186,0
1,14,14.0,14.0,0.929,1.0,13.0,13,14,1,1
25,186,4650.0,7.44,0.456,0.868,8.06,2121,4035,263,0
2,536,1072.0,268.0,0.586,0.686,21.66,628,735,29,1
22,70,1540.0,3.182,0.525,0.838,11.54,808,1290,70,0
1,40,40.0,40.0,1.0,1.0,40.0,40,40,1,1
16,424,6784.0,26.5,0.371,0.719,5.16,2518,4879,488,0
1,14,14.0,14.0,1.0,1.0,14.0,14,14,1,1
9,80,720.0,8.889,0.338,0.954,2.04,243,687,119,0
36,43,1548.0,1.194,0.117,0.183,3.07,181,283,59,1
37,20,740.0,0.541,0.131,0.193,4.22,97,143,23,1
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
1,34,34.0,34.0,0.353,1.0,1.71,12,34,7,1
8,48,384.0,6.0,0.328,0.885,2.0,126,340,63,0
9,93,837.0,10.333,0.278,0.847,1.66,233,709,140,0
54,357,19278.0,6.611,0.299,0.655,6.4,5766,12626,901,1
1,13,13.0,13.0,0.692,1.0,4.5,9,13,2,1
6,13,78.0,2.167,0.282,0.936,1.57,22,73,14,0
7,27,189.0,3.857,0.079,0.175,2.5,15,33,6,0
1,67,67.0,67.0,0.985,1.0,66.0,66,67,1,1
9,104,936.0,11.556,0.282,0.904,1.93,264,846,137,0
1,34,34.0,34.0,0.353,1.0,1.71,12,34,7,1
15,67,1005.0,4.467,0.293,0.607,3.59,294,610,82,0
13,5,65.0,0.385,0.323,0.554,5.25,21,36,4,1
7,150,1050.0,21.429,0.178,0.774,1.36,187,813,138,0
3,259,777.0,86.333,0.411,0.481,13.29,319,374,24,1
7,1,7.0,0.143,1.0,1.0,7.0,7,7,1,1
8,183,1464.0,22.875,0.288,0.664,2.08,421,972,202,0
11,13,143.0,1.182,0.42,0.979,2.22,60,140,27,0
1,14,14.0,14.0,0.571,1.0,2.0,8,14,4,1
11,61,671.0,5.545,0.361,0.614,5.04,242,412,48,0
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
10,36,360.0,3.6,0.356,0.672,2.33,128,242,55,0
9,33,297.0,3.667,0.354,0.781,1.84,105,232,57,0
2,69,138.0,34.5,0.087,0.507,1.2,12,70,10,0
160,286,45760.0,1.788,0.201,0.226,55.42,9199,10347,166,1
2,101,202.0,50.5,0.54,0.743,10.9,109,150,10,1
10,535,5350.0,53.5,0.113,0.458,1.36,606,2448,447,0
5,3,15.0,0.6,0.6,0.867,4.5,9,13,2,0
8,53,424.0,6.625,0.347,0.767,1.93,147,325,76,0
6,33,198.0,5.5,0.247,0.813,1.2,49,161,41,0
8,14,112.0,1.75,0.518,0.964,3.22,58,108,18,0
1,15,15.0,15.0,0.867,1.0,13.0,13,15,1,1
53,48,2544.0,0.906,0.181,0.374,4.69,460,951,98,1
7,9,63.0,1.286,0.333,0.492,21.0,21,31,1,0
1,29,29.0,29.0,0.931,1.0,13.5,27,29,2,1
8,14,112.0,1.75,0.357,0.67,2.0,40,75,20,0
53,48,2544.0,0.906,0.157,0.269,7.84,400,685,51,1
9,103,927.0,11.444,0.369,0.877,2.55,342,813,134,0
8,79,632.0,9.875,0.316,0.975,1.8,200,616,111,0
81,49,3969.0,0.605,0.113,0.398,2.26,449,1580,199,1
7,121,847.0,17.286,0.305,0.675,1.79,258,572,144,0
168,135,22680.0,0.804,0.82,0.904,62.81,18591,20513,296,1
5,13,65.0,2.6,0.554,0.8,3.0,36,52,12,0
7,4,28.0,0.571,0.286,1.0,2.0,8,28,4,0
9,283,2547.0,31.444,0.186,0.727,1.22,474,1852,389,0
8,40,320.0,5.0,0.403,0.991,2.53,129,317,51,0
25,300,7500.0,12.0,0.065,0.071,40.33,484,531,12,1
10,271,2710.0,27.1,0.188,0.665,1.31,509,1803,388,0
28,32,896.0,1.143,0.488,0.743,7.05,437,666,62,1
9,73,657.0,8.111,0.174,0.434,1.44,114,285,79,0
6,21,126.0,3.5,0.198,0.444,1.67,25,56,15,1
9,83,747.0,9.222,0.293,0.751,2.28,219,561,96,0
12,1,12.0,0.083,1.0,1.0,12.0,12,12,1,1
7,53,371.0,7.571,0.342,0.58,2.4,127,215,53,0
14,19,266.0,1.357,0.113,0.504,30.0,30,134,1,1
5,2,10.0,0.4,0.8,0.8,8.0,8,8,1,1
1,78,78.0,78.0,0.949,1.0,24.67,74,78,3,1
9,250,2250.0,27.778,0.36,0.733,2.56,810,1649,316,0
12,1,12.0,0.083,1.0,1.0,12.0,12,12,1,1
10,189,1890.0,18.9,0.263,0.515,2.34,498,973,213,0
2,536,1072.0,268.0,0.586,0.686,21.66,628,735,29,1
8,1,8.0,0.125,1.0,1.0,8.0,8,8,1,1
136,1,136.0,0.007,0.993,1.0,135.0,135,136,1,1
8,36,288.0,4.5,0.458,0.875,2.03,132,252,65,0
13,409,5317.0,31.462,0.312,0.602,3.03,1657,3200,547,0
2,46,92.0,23.0,0.587,0.761,18.0,54,70,3,1
4,194,776.0,48.5,0.263,0.273,34.0,204,212,6,1
7,13,91.0,1.857,0.264,0.648,1.41,24,59,17,0
7,15,105.0,2.143,0.333,0.838,1.46,35,88,24,0
1,127,127.0,127.0,0.646,1.0,13.67,82,127,6,1
1,17,17.0,17.0,0.765,1.0,6.5,13,17,2,1
9,82,738.0,9.111,0.312,0.669,2.74,230,494,84,0
8,141,1128.0,17.625,0.447,0.932,2.45,504,1051,206,0
10,282,2820.0,28.2,0.191,0.701,1.43,540,1977,378,0
10,2,20.0,0.2,0.55,0.6,11.0,11,12,1,1
6,187,1122.0,31.167,0.188,0.591,1.26,211,663,168,0
7,47,329.0,6.714,0.158,0.289,5.78,52,95,9,1
8,82,656.0,10.25,0.288,0.997,1.99,189,654,95,0
6,47,282.0,7.833,0.202,0.202,57.0,57,57,1,1
4,17,68.0,4.25,0.309,0.559,3.5,21,38,6,0
1,57,57.0,57.0,0.456,1.0,3.71,26,57,7,1
8,10,80.0,1.25,0.4,1.0,1.88,32,80,17,0
8,130,1040.0,16.25,0.36,0.876,2.21,374,911,169,0
9,21,189.0,2.333,0.354,0.878,2.68,67,166,25,0
8,6,48.0,0.75,0.375,1.0,1.64,18,48,11,0
24,510,12240.0,21.25,0.846,0.927,38.65,10359,11341,268,1
1,11,11.0,11.0,0.909,1.0,10.0,10,11,1,1
6,10,60.0,1.667,0.267,0.55,1.78,16,33,9,0
8,12,96.0,1.5,0.427,0.875,2.56,41,84,16,0
86,67,5762.0,0.779,0.164,0.935,2.37,947,5386,399,1
7,243,1701.0,34.714,0.198,0.48,1.48,336,817,227,0
1,13,13.0,13.0,0.692,1.0,4.5,9,13,2,1
1,29,29.0,29.0,0.586,1.0,2.13,17,29,8,1
6,10,60.0,1.667,0.483,0.933,2.07,29,56,14,0
31,105,3255.0,3.387,0.242,0.456,4.89,787,1485,161,1
9,12,108.0,1.333,0.407,0.898,1.63,44,97,27,0
7,46,322.0,6.571,0.155,0.587,4.17,50,189,12,0
11,116,1276.0,10.545,0.274,0.804,1.8,350,1026,194,0
13,13,169.0,1.0,0.124,0.45,3.5,21,76,6,1
9,107,963.0,11.889,0.357,0.693,2.44,344,667,141,0
11,91,1001.0,8.273,0.286,0.597,2.33,286,598,123,0
28,330,9240.0,11.786,0.057,0.066,31.0,527,614,17,1
1,28,28.0,28.0,0.464,1.0,2.17,13,28,6,1
1,17,17.0,17.0,0.765,1.0,6.5,13,17,2,1
9,535,4815.0,59.444,0.165,0.636,1.38,793,3063,573,0
2,17,34.0,8.5,0.588,0.971,6.67,20,33,3,1
9,168,1512.0,18.667,0.268,0.661,1.89,405,1000,214,0
6,7,42.0,1.167,0.286,0.857,1.5,12,36,8,0
9,102,918.0,11.333,0.183,0.804,1.27,168,738,132,0
9,100,900.0,11.111,0.463,0.908,2.92,417,817,143,0
6,39,234.0,6.5,0.342,0.936,2.05,80,219,39,0
3,537,1611.0,179.0,0.353,0.364,71.13,569,587,8,1
17,342,5814.0,20.118,0.916,0.996,30.27,5328,5790,176,1
16,359,5744.0,22.438,0.376,0.652,5.41,2158,3747,399,0
3,3,9.0,1.0,0.778,0.778,7.0,7,7,1,0
1,288,288.0,288.0,0.424,1.0,1.02,122,288,120,1
1,23,23.0,23.0,0.826,1.0,19.0,19,23,1,1
3,470,1410.0,156.67,0.352,0.387,23.62,496,545,21,1
11,8,88.0,0.727,0.375,0.602,4.13,33,53,8,0
7,9,63.0,1.286,0.381,0.857,2.0,24,54,12,0
25,9,225.0,0.36,0.187,0.436,2.47,42,98,17,1
7,28,196.0,4.0,0.286,0.781,1.56,56,153,36,0
4,524,2096.0,131.0,0.542,0.603,40.57,1136,1264,28,1
28,61,1708.0,2.179,0.172,0.509,1.97,294,870,149,1
7,87,609.0,12.429,0.365,0.856,1.91,222,521,116,0
17,60,1020.0,3.529,0.139,0.371,7.1,142,378,20,1
7,4,28.0,0.571,0.286,0.357,8.0,8,10,1,0
1,78,78.0,78.0,0.949,1.0,24.67,74,78,3,1
10,41,410.0,4.1,0.278,0.632,1.93,114,259,59,0
3,11,33.0,3.667,0.364,0.667,3.0,12,22,4,1
7,4,28.0,0.571,0.536,1.0,5.0,15,28,3,0
153,158,24174.0,1.033,0.587,0.641,46.95,14180,15491,302,1
1,42,42.0,42.0,0.19,1.0,1.6,8,42,5,1
1,19,19.0,19.0,0.737,1.0,4.67,14,19,3,1
8,12,96.0,1.5,0.396,0.927,1.65,38,89,23,0
7,16,112.0,2.286,0.304,0.955,1.13,34,107,30,0
1,143,143.0,143.0,0.133,1.0,1.06,19,143,18,0
1,20,20.0,20.0,0.55,1.0,1.38,11,20,8,1
9,42,378.0,4.667,0.198,0.563,1.15,75,213,65,0
6,71,426.0,11.833,0.131,0.784,1.3,56,334,43,0
14,34,476.0,2.429,0.279,0.851,3.09,133,405,43,0
7,12,84.0,1.714,0.226,0.786,1.9,19,66,10,0
6,13,78.0,2.167,0.359,0.885,1.65,28,69,17,0
8,19,152.0,2.375,0.388,0.809,1.97,59,123,30,0
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
9,18,162.0,2.0,0.395,0.759,2.78,64,123,23,0
9,93,837.0,10.333,0.278,0.847,1.66,233,709,140,0
9,274,2466.0,30.444,0.158,0.58,1.31,390,1431,298,0
11,23,253.0,2.091,0.585,0.834,8.22,148,211,18,0
1,98,98.0,98.0,0.939,1.0,30.67,92,98,3,1
14,29,406.0,2.071,0.14,0.502,1.63,57,204,35,0
10,1,10.0,0.1,0.9,1.0,9.0,9,10,1,1
7,16,112.0,2.286,0.304,0.696,1.36,34,78,25,0
1,44,44.0,44.0,0.909,1.0,20.0,40,44,2,1
153,442,67626.0,2.889,0.114,0.215,6.27,7689,14538,1227,1
3,3,9.0,1.0,0.778,0.778,7.0,7,7,1,0
7,15,105.0,2.143,0.438,0.895,2.3,46,94,20,0
8,80,640.0,10.0,0.184,0.544,1.4,118,348,84,0
2,537,1074.0,268.5,0.52,0.621,26.57,558,667,21,1
14,1,14.0,0.071,1.0,1.0,14.0,14,14,1,1
153,442,67626.0,2.889,0.114,0.215,6.27,7689,14538,1227,1
9,80,720.0,8.889,0.338,0.954,2.04,243,687,119,0
2,204,408.0,102.0,0.412,0.681,10.5,168,278,16,1
6,37,222.0,6.167,0.306,0.811,1.42,68,180,48,0
7,46,322.0,6.571,0.354,1.0,1.46,114,322,78,0
1,124,124.0,124.0,0.444,1.0,7.86,55,124,7,1
105,2,210.0,0.019,0.529,0.533,111.0,111,112,1,1
25,186,4650.0,7.44,0.456,0.868,8.06,2121,4035,263,0
10,130,1300.0,13.0,0.486,0.856,3.18,632,1113,199,0
19,2,38.0,0.105,0.816,0.816,31.0,31,31,1,1
6,5,30.0,0.833,0.367,1.0,2.2,11,30,5,1
76,1,76.0,0.013,1.0,1.0,76.0,76,76,1,1
3,113,339.0,37.667,0.357,0.378,30.25,121,128,4,1
8,53,424.0,6.625,0.358,0.981,1.54,152,416,99,0
2,22,44.0,11.0,0.705,0.864,15.5,31,38,2,1
6,37,222.0,6.167,0.306,0.811,1.42,68,180,48,0
10,19,190.0,1.9,0.332,0.695,3.71,63,132,17,0
1,69,69.0,69.0,0.841,1.0,8.29,58,69,7,1
9,264,2376.0,29.333,0.261,0.612,1.99,619,1455,311,0
1,184,184.0,184.0,0.967,1.0,44.5,178,184,4,1
1,50,50.0,50.0,0.2,1.0,1.11,10,50,9,0
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
1,71,71.0,71.0,0.521,1.0,2.31,37,71,16,1
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
10,49,490.0,4.9,0.551,0.943,3.07,270,462,88,0
76,1,76.0,0.013,1.0,1.0,76.0,76,76,1,1
1,40,40.0,40.0,1.0,1.0,40.0,40,40,1,1
118,105,12390.0,0.89,0.052,0.105,3.33,642,1296,193,1
31,1,31.0,0.032,1.0,1.0,31.0,31,31,1,1
1,40,40.0,40.0,1.0,1.0,40.0,40,40,1,1
8,25,200.0,3.125,0.365,0.73,1.83,73,146,40,0
1,13,13.0,13.0,0.692,1.0,4.5,9,13,2,1
12,66,792.0,5.5,0.402,0.78,3.03,318,618,105,0
12,67,804.0,5.583,0.403,0.704,3.68,324,566,88,0
9,82,738.0,9.111,0.337,0.821,2.49,249,606,100,0
8,52,416.0,6.5,0.45,0.921,2.88,187,383,65,0
2,537,1074.0,268.5,0.507,0.528,181.33,544,567,3,1
7,13,91.0,1.857,0.33,0.835,1.58,30,76,19,0
1,278,278.0,278.0,0.946,1.0,29.22,263,278,9,1
1,186,186.0,186.0,0.828,1.0,9.06,154,186,17,1
1,28,28.0,28.0,0.536,1.0,3.0,15,28,5,1
12,274,3288.0,22.833,0.208,0.817,1.65,685,2687,416,0
1,7,7.0,7.0,1.0,1.0,7.0,7,7,1,1
8,15,120.0,1.875,0.267,0.908,1.23,32,109,26,0
1,255,255.0,255.0,0.686,1.0,4.86,175,255,36,1
34,27,918.0,0.794,0.219,0.554,3.09,201,509,65,1
2,123,246.0,61.5,0.5,0.504,123.0,123,124,1,1
1,70,70.0,70.0,0.2,1.0,1.08,14,70,13,0
7,34,238.0,4.857,0.252,1.0,1.43,60,238,42,0
27,4,108.0,0.148,0.38,0.75,2.56,41,81,16,1
10,65,650.0,6.5,0.445,0.911,2.58,289,592,112,0
7,8,56.0,1.143,0.411,0.714,2.3,23,40,10,0
7,18,126.0,2.571,0.413,0.952,1.86,52,120,28,0
1,9,9.0,9.0,0.778,1.0,7.0,7,9,1,1
7,9,63.0,1.286,0.397,0.841,2.78,25,53,9,0
1,413,413.0,413.0,0.998,1.0,412.0,412,413,1,1
7,29,203.0,4.143,0.266,0.813,2.7,54,165,20,0
9,10,90.0,1.111,0.144,0.522,6.5,13,47,2,1
17,342,5814.0,20.118,0.916,0.996,30.27,5328,5790,176,1
1,95,95.0,95.0,1.0,1.0,95.0,95,95,1,1
8,183,1464.0,22.875,0.185,0.76,1.43,271,1112,190,0
2,64,128.0,32.0,0.531,0.586,17.0,68,75,4,1
9,18,162.0,2.0,0.623,0.864,7.77,101,140,13,0
2,69,138.0,34.5,0.623,0.906,10.75,86,125,8,1
8,44,352.0,5.5,0.415,0.949,2.06,146,334,71,0
1,10,10.0,10.0,0.8,1.0,4.0,8,10,2,1
2,6,12.0,3.0,0.667,1.0,4.0,8,12,2,1
10,11,110.0,1.1,0.409,0.955,2.5,45,105,18,0
11,91,1001.0,8.273,0.286,0.597,2.33,286,598,123,0
8,47,376.0,5.875,0.34,0.753,2.0,128,283,64,0
6,10,60.0,1.667,0.433,0.867,1.86,26,52,14,0
9,81,729.0,9.0,0.332,0.974,2.09,242,710,116,0
1,70,70.0,70.0,0.943,1.0,22.0,66,70,3,1
2,199,398.0,99.5,0.485,0.508,32.17,193,202,6,1
53,48,2544.0,0.906,0.181,0.374,4.69,460,951,98,1
42,1,42.0,0.024,1.0,1.0,42.0,42,42,1,1
8,10,80.0,1.25,0.313,0.675,1.92,25,54,13,0
7,32,224.0,4.571,0.272,0.862,1.53,61,193,40,0
1,12,12.0,12.0,0.667,1.0,4.0,8,12,2,1
1,39,39.0,39.0,0.897,1.0,8.75,35,39,4,1
7,7,49.0,1.0,0.265,0.796,1.44,13,39,9,0
2,46,92.0,23.0,0.511,0.554,47.0,47,51,1,1
1,10,10.0,10.0,1.0,1.0,10.0,10,10,1,1
3,213,639.0,71.0,0.318,0.379,11.94,203,242,17,1
9,218,1962.0,24.222,0.148,0.582,1.43,290,1141,203,0
1,117,117.0,117.0,0.393,1.0,5.75,46,117,8,1
1,52,52.0,52.0,0.538,1.0,14.0,28,52,2,1
12,8,96.0,0.667,0.302,1.0,2.9,29,96,10,0
10,271,2710.0,27.1,0.176,0.574,1.39,476,1556,342,0
9,42,378.0,4.667,0.347,0.915,2.34,131,346,56,0
54,1,54.0,0.019,1.0,1.0,54.0,54,54,1,1
