idx1,idx2,attribute_count,in_all_attrs
36,127,14,False
96,116,14,False
96,117,14,False
96,123,14,False
96,130,14,False
95,197,14,False
18,155,14,False
96,194,14,False
18,87,14,False
18,97,14,False
56,178,14,False
56,183,14,False
56,188,14,False
56,192,14,False
96,162,14,False
96,164,14,False
96,170,14,False
96,172,14,False
96,174,14,False
18,108,14,False
18,146,14,False
96,140,14,False
96,141,14,False
18,63,14,False
97,133,14,False
96,197,14,False
97,99,14,False
97,105,14,False
97,109,14,False
18,75,14,False
97,118,14,False
97,121,14,False
56,157,14,False
56,160,14,False
56,174,14,False
36,151,14,False
96,185,14,False
96,189,14,False
96,193,14,False
17,181,14,False
17,190,14,False
97,176,14,False
97,180,14,False
97,182,14,False
97,183,14,False
97,186,14,False
36,196,14,False
36,179,14,False
56,151,14,False
56,153,14,False
97,153,14,False
18,27,14,False
17,186,14,False
18,50,14,False
18,51,14,False
17,144,14,False
17,148,14,False
98,139,14,False
98,148,14,False
56,142,14,False
36,186,14,False
36,188,14,False
98,116,14,False
98,117,14,False
98,122,14,False
17,151,14,False
17,152,14,False
97,187,14,False
97,188,14,False
97,198,14,False
17,174,14,False
99,116,14,False
17,87,14,False
17,97,14,False
56,122,14,False
56,125,14,False
37,45,14,False
37,46,14,False
56,128,14,False
98,186,14,False
17,114,14,False
98,189,14,False
98,151,14,False
98,166,14,False
17,121,14,False
17,132,14,False
98,126,14,False
17,64,14,False
17,101,14,False
99,124,14,False
99,125,14,False
99,126,14,False
17,81,14,False
99,137,14,False
99,141,14,False
56,89,14,False
56,90,14,False
56,99,14,False
56,106,14,False
56,108,14,False
37,68,14,False
98,194,14,False
99,105,14,False
99,196,14,False
99,198,14,False
17,45,14,False
56,66,14,False
56,69,14,False
56,74,14,False
37,70,14,False
37,83,14,False
56,80,14,False
56,82,14,False
56,84,14,False
99,148,14,False
99,152,14,False
99,161,14,False
99,174,14,False
17,55,14,False
16,181,14,False
16,184,14,False
100,151,14,False
55,192,14,False
55,195,14,False
55,196,14,False
55,197,14,False
56,59,14,False
37,96,14,False
16,194,14,False
16,195,14,False
16,197,14,False
100,126,14,False
17,25,14,False
17,27,14,False
99,193,14,False
16,135,14,False
16,138,14,False
100,175,14,False
16,154,14,False
16,155,14,False
16,124,14,False
55,180,14,False
55,182,14,False
55,184,14,False
37,102,14,False
37,105,14,False
100,154,14,False
16,158,14,False
100,147,14,False
100,148,14,False
16,176,14,False
16,104,14,False
16,106,14,False
101,151,14,False
55,155,14,False
55,168,14,False
37,121,14,False
37,123,14,False
37,124,14,False
101,108,14,False
101,115,14,False
101,131,14,False
16,109,14,False
16,115,14,False
16,120,14,False
16,129,14,False
16,133,14,False
16,72,14,False
16,73,14,False
101,187,14,False
55,135,14,False
55,138,14,False
55,139,14,False
55,141,14,False
55,142,14,False
101,155,14,False
101,158,14,False
101,166,14,False
101,168,14,False
16,121,14,False
101,136,14,False
16,92,14,False
16,99,14,False
16,33,14,False
16,34,14,False
16,36,14,False
16,38,14,False
16,42,14,False
55,116,14,False
55,118,14,False
55,120,14,False
37,154,14,False
37,159,14,False
55,128,14,False
55,131,14,False
16,44,14,False
16,56,14,False
16,60,14,False
16,71,14,False
15,179,14,False
15,181,14,False
15,190,14,False
55,102,14,False
55,104,14,False
55,109,14,False
37,166,14,False
37,173,14,False
55,112,14,False
55,115,14,False
102,121,14,False
15,195,14,False
16,18,14,False
102,107,14,False
102,114,14,False
102,116,14,False
15,166,14,False
102,181,14,False
102,185,14,False
55,79,14,False
55,82,14,False
55,88,14,False
55,90,14,False
55,91,14,False
55,93,14,False
37,181,14,False
55,95,14,False
55,97,14,False
102,144,14,False
102,148,14,False
102,149,14,False
102,152,14,False
103,192,14,False
104,114,14,False
15,121,14,False
15,125,14,False
55,60,14,False
55,77,14,False
38,49,14,False
103,141,14,False
103,142,14,False
15,132,14,False
15,135,14,False
102,193,14,False
15,146,14,False
15,153,14,False
15,156,14,False
102,170,14,False
15,71,14,False
15,72,14,False
15,73,14,False
15,75,14,False
38,84,14,False
38,58,14,False
38,65,14,False
54,189,14,False
104,144,14,False
104,148,14,False
104,151,14,False
104,152,14,False
15,128,14,False
104,121,14,False
104,123,14,False
103,177,14,False
15,36,14,False
15,38,14,False
15,42,14,False
15,43,14,False
15,47,14,False
15,48,14,False
38,69,14,False
104,174,14,False
104,181,14,False
15,50,14,False
15,55,14,False
15,56,14,False
15,64,14,False
15,65,14,False
104,186,14,False
15,70,14,False
105,151,14,False
14,174,14,False
14,186,14,False
105,127,14,False
38,116,14,False
54,144,14,False
54,148,14,False
54,150,14,False
54,152,14,False
54,153,14,False
54,154,14,False
38,96,14,False
38,99,14,False
105,112,14,False
105,122,14,False
15,25,14,False
106,109,14,False
14,123,14,False
14,126,14,False
106,111,14,False
106,112,14,False
38,130,14,False
54,119,14,False
54,129,14,False
38,102,14,False
38,108,14,False
14,148,14,False
14,151,14,False
105,195,14,False
105,166,14,False
105,132,14,False
105,147,14,False
107,124,14,False
107,130,14,False
14,81,14,False
107,134,14,False
54,98,14,False
54,99,14,False
54,106,14,False
38,119,14,False
38,122,14,False
38,123,14,False
14,95,14,False
106,123,14,False
106,124,14,False
106,154,14,False
105,197,14,False
106,108,14,False
14,16,14,False
108,127,14,False
108,129,14,False
54,77,14,False
38,137,14,False
38,140,14,False
38,146,14,False
14,55,14,False
107,173,14,False
107,176,14,False
14,45,14,False
107,144,14,False
107,152,14,False
107,154,14,False
106,192,14,False
107,122,14,False
13,126,14,False
108,181,14,False
108,183,14,False
108,184,14,False
108,186,14,False
38,176,14,False
53,196,14,False
38,153,14,False
108,159,14,False
108,161,14,False
13,146,14,False
108,176,14,False
13,174,14,False
108,154,14,False
108,133,14,False
14,15,14,False
109,154,14,False
109,173,14,False
109,174,14,False
109,176,14,False
53,184,14,False
38,166,14,False
13,81,14,False
13,87,14,False
13,95,14,False
109,152,14,False
109,133,14,False
109,144,14,False
13,109,14,False
109,118,14,False
109,121,14,False
13,123,14,False
111,123,14,False
111,129,14,False
110,142,14,False
110,173,14,False
53,151,14,False
53,155,14,False
38,183,14,False
38,189,14,False
38,196,14,False
109,190,14,False
109,198,14,False
110,119,14,False
13,80,14,False
13,63,14,False
109,181,14,False
109,186,14,False
111,190,14,False
12,144,14,False
12,146,14,False
12,148,14,False
53,123,14,False
53,132,14,False
53,139,14,False
39,43,14,False
111,159,14,False
111,176,14,False
13,15,14,False
111,132,14,False
111,144,14,False
111,148,14,False
13,28,14,False
13,29,14,False
112,177,14,False
112,185,14,False
112,186,14,False
112,198,14,False
39,61,14,False
112,119,14,False
112,121,14,False
112,140,14,False
112,159,14,False
12,123,14,False
12,124,14,False
12,137,14,False
111,198,14,False
111,179,14,False
111,183,14,False
111,188,14,False
113,160,14,False
113,177,14,False
12,65,14,False
12,70,14,False
53,80,14,False
53,81,14,False
53,87,14,False
39,70,14,False
39,77,14,False
39,78,14,False
113,119,14,False
113,122,14,False
113,140,14,False
113,142,14,False
12,74,14,False
12,81,14,False
12,32,14,False
114,132,14,False
114,136,14,False
114,137,14,False
114,138,14,False
53,66,14,False
53,74,14,False
39,89,14,False
39,90,14,False
39,91,14,False
39,95,14,False
39,96,14,False
39,97,14,False
114,119,14,False
114,122,14,False
114,128,14,False
11,126,14,False
11,127,14,False
11,134,14,False
39,130,14,False
53,60,14,False
39,115,14,False
114,188,14,False
11,151,14,False
114,195,14,False
114,197,14,False
114,174,14,False
11,178,14,False
114,184,14,False
11,186,14,False
11,188,14,False
114,163,14,False
117,133,14,False
11,55,14,False
116,133,14,False
52,160,14,False
52,161,14,False
52,173,14,False
39,128,14,False
115,188,14,False
11,95,14,False
11,101,14,False
115,181,14,False
115,148,14,False
115,151,14,False
115,152,14,False
11,123,14,False
11,124,14,False
118,122,14,False
118,124,14,False
118,129,14,False
10,191,14,False
39,135,14,False
39,138,14,False
39,139,14,False
39,141,14,False
39,142,14,False
117,148,14,False
117,149,14,False
117,152,14,False
117,157,14,False
117,169,14,False
11,45,14,False
117,130,14,False
118,150,14,False
118,153,14,False
118,155,14,False
10,176,14,False
10,177,14,False
10,178,14,False
10,179,14,False
10,188,14,False
39,180,14,False
52,119,14,False
39,157,14,False
11,15,14,False
11,16,14,False
118,144,14,False
118,146,14,False
117,193,14,False
10,129,14,False
10,132,14,False
10,137,14,False
10,138,14,False
39,197,14,False
52,78,14,False
52,106,14,False
39,173,14,False
118,181,14,False
118,186,14,False
119,121,14,False
10,146,14,False
118,166,14,False
118,172,14,False
10,165,14,False
10,166,14,False
120,123,14,False
120,124,14,False
10,140,14,False
119,150,14,False
119,162,14,False
119,176,14,False
119,181,14,False
119,182,14,False
10,118,14,False
52,57,14,False
52,58,14,False
52,61,14,False
39,183,14,False
119,133,14,False
119,134,14,False
10,127,14,False
120,151,14,False
10,109,14,False
120,134,14,False
10,81,14,False
10,82,14,False
10,90,14,False
120,146,14,False
120,148,14,False
51,181,14,False
51,186,14,False
51,187,14,False
51,190,14,False
51,191,14,False
39,198,14,False
40,55,14,False
119,198,14,False
10,30,14,False
120,186,14,False
10,45,14,False
121,122,14,False
121,123,14,False
51,156,14,False
51,165,14,False
51,175,14,False
40,56,14,False
40,57,14,False
10,75,14,False
10,48,14,False
10,50,14,False
10,54,14,False
10,58,14,False
120,181,14,False
121,140,14,False
121,141,14,False
121,142,14,False
121,146,14,False
9,192,14,False
121,147,14,False
121,150,14,False
121,151,14,False
51,134,14,False
51,137,14,False
40,83,14,False
51,144,14,False
121,128,14,False
10,22,14,False
10,23,14,False
10,26,14,False
9,144,14,False
9,154,14,False
121,180,14,False
121,184,14,False
121,192,14,False
121,196,14,False
122,130,14,False
51,111,14,False
40,96,14,False
40,98,14,False
51,121,14,False
121,157,14,False
9,174,14,False
9,184,14,False
121,135,14,False
121,138,14,False
9,112,14,False
123,151,14,False
122,186,14,False
9,130,14,False
123,133,14,False
51,85,14,False
51,95,14,False
40,105,14,False
40,110,14,False
9,161,14,False
122,145,14,False
122,148,14,False
122,153,14,False
122,162,14,False
122,164,14,False
122,177,14,False
123,183,14,False
123,187,14,False
9,87,14,False
51,63,14,False
51,64,14,False
51,65,14,False
51,71,14,False
51,74,14,False
40,133,14,False
123,155,14,False
123,159,14,False
123,165,14,False
9,91,14,False
123,135,14,False
123,138,14,False
9,109,14,False
124,137,14,False
124,140,14,False
9,50,14,False
40,150,14,False
51,53,14,False
51,55,14,False
51,57,14,False
123,191,14,False
123,195,14,False
124,125,14,False
9,60,14,False
9,63,14,False
9,73,14,False
123,172,14,False
123,173,14,False
123,180,14,False
124,163,14,False
124,165,14,False
124,174,14,False
124,175,14,False
124,177,14,False
9,22,14,False
50,173,14,False
40,159,14,False
40,162,14,False
40,164,14,False
50,183,14,False
124,147,14,False
124,156,14,False
124,158,14,False
124,135,14,False
124,136,14,False
125,187,14,False
126,128,14,False
125,153,14,False
125,154,14,False
40,194,14,False
50,152,14,False
40,173,14,False
40,176,14,False
40,181,14,False
40,182,14,False
125,139,14,False
125,151,14,False
124,184,14,False
124,189,14,False
124,192,14,False
9,38,14,False
126,159,14,False
8,97,14,False
8,101,14,False
126,161,14,False
50,126,14,False
50,137,14,False
50,144,14,False
126,139,14,False
126,147,14,False
8,148,14,False
8,125,14,False
8,134,14,False
126,131,14,False
126,132,14,False
125,172,14,False
125,180,14,False
127,155,14,False
127,134,14,False
8,45,14,False
50,95,14,False
50,97,14,False
50,118,14,False
126,182,14,False
126,183,14,False
126,184,14,False
126,187,14,False
126,194,14,False
126,197,14,False
126,165,14,False
126,176,14,False
8,75,14,False
8,80,14,False
128,132,14,False
128,134,14,False
128,146,14,False
7,174,14,False
50,71,14,False
50,74,14,False
50,80,14,False
41,62,14,False
50,87,14,False
127,184,14,False
7,183,14,False
127,189,14,False
8,55,14,False
127,144,14,False
8,28,14,False
8,31,14,False
128,176,14,False
128,178,14,False
7,144,14,False
128,181,14,False
128,186,14,False
49,185,14,False
49,186,14,False
49,188,14,False
49,193,14,False
50,55,14,False
50,57,14,False
128,148,14,False
128,151,14,False
7,151,14,False
127,195,14,False
127,197,14,False
7,101,14,False
129,130,14,False
129,132,14,False
129,138,14,False
129,152,14,False
129,155,14,False
49,152,14,False
49,170,14,False
49,175,14,False
49,176,14,False
49,177,14,False
128,188,14,False
7,126,14,False
7,129,14,False
128,196,14,False
128,198,14,False
130,148,14,False
130,149,14,False
7,57,14,False
7,61,14,False
130,159,14,False
49,116,14,False
49,118,14,False
49,123,14,False
49,133,14,False
49,144,14,False
129,184,14,False
129,194,14,False
129,195,14,False
129,197,14,False
129,174,14,False
7,93,14,False
131,174,14,False
6,197,14,False
7,16,14,False
49,70,14,False
49,73,14,False
49,75,14,False
49,79,14,False
49,86,14,False
49,98,14,False
130,176,14,False
130,198,14,False
131,148,14,False
131,151,14,False
7,33,14,False
7,39,14,False
7,45,14,False
6,138,14,False
132,183,14,False
132,186,14,False
132,187,14,False
48,189,14,False
49,56,14,False
49,57,14,False
132,151,14,False
132,152,14,False
132,154,14,False
132,158,14,False
132,159,14,False
132,165,14,False
132,138,14,False
132,140,14,False
6,174,14,False
133,135,14,False
133,137,14,False
133,146,14,False
133,147,14,False
6,107,14,False
6,113,14,False
48,151,14,False
48,152,14,False
48,172,14,False
132,189,14,False
132,191,14,False
132,194,14,False
6,121,14,False
6,124,14,False
6,128,14,False
6,134,14,False
6,63,14,False
6,68,14,False
133,182,14,False
133,193,14,False
6,83,14,False
134,136,14,False
134,137,14,False
48,124,14,False
48,126,14,False
48,139,14,False
6,114,14,False
133,160,14,False
133,172,14,False
6,87,14,False
6,90,14,False
132,198,14,False
134,176,14,False
134,177,14,False
6,22,14,False
6,26,14,False
134,183,14,False
134,185,14,False
48,101,14,False
42,45,14,False
134,163,14,False
6,37,14,False
134,168,14,False
134,170,14,False
134,173,14,False
134,138,14,False
134,146,14,False
6,60,14,False
137,146,14,False
137,150,14,False
5,133,14,False
5,144,14,False
42,55,14,False
136,152,14,False
136,154,14,False
136,166,14,False
136,182,14,False
5,153,14,False
5,154,14,False
5,161,14,False
136,146,14,False
135,176,14,False
135,146,14,False
135,152,14,False
138,173,14,False
137,182,14,False
137,194,14,False
5,103,14,False
5,107,14,False
5,109,14,False
5,112,14,False
42,63,14,False
42,75,14,False
5,148,14,False
137,156,14,False
137,165,14,False
137,168,14,False
5,117,14,False
5,162,14,False
136,194,14,False
139,156,14,False
5,56,14,False
138,174,14,False
138,176,14,False
138,181,14,False
138,186,14,False
138,188,14,False
5,77,14,False
48,49,14,False
48,51,14,False
42,80,14,False
42,87,14,False
5,113,14,False
5,114,14,False
138,151,14,False
138,154,14,False
140,150,14,False
140,152,14,False
5,22,14,False
5,26,14,False
140,173,14,False
47,191,14,False
47,192,14,False
42,95,14,False
139,166,14,False
139,175,14,False
139,176,14,False
139,179,14,False
139,188,14,False
5,39,14,False
139,196,14,False
138,198,14,False
142,162,14,False
142,177,14,False
5,20,14,False
141,176,14,False
4,186,14,False
47,173,14,False
47,175,14,False
47,177,14,False
42,126,14,False
47,178,14,False
140,176,14,False
140,182,14,False
141,154,14,False
141,157,14,False
5,19,14,False
140,145,14,False
4,129,14,False
144,155,14,False
144,156,14,False
144,163,14,False
144,168,14,False
144,170,14,False
4,144,14,False
47,152,14,False
47,159,14,False
142,186,14,False
142,198,14,False
143,171,14,False
141,193,14,False
141,194,14,False
142,157,14,False
142,161,14,False
4,80,14,False
146,148,14,False
146,151,14,False
47,136,14,False
47,144,14,False
42,148,14,False
42,151,14,False
145,177,14,False
4,87,14,False
4,97,14,False
144,179,14,False
144,182,14,False
144,191,14,False
144,193,14,False
4,125,14,False
4,126,14,False
4,28,14,False
4,29,14,False
4,32,14,False
47,114,14,False
47,118,14,False
47,124,14,False
146,174,14,False
4,45,14,False
146,158,14,False
146,161,14,False
4,55,14,False
4,57,14,False
4,61,14,False
4,63,14,False
145,198,14,False
4,74,14,False
147,159,14,False
3,186,14,False
4,16,14,False
146,198,14,False
47,95,14,False
47,96,14,False
47,97,14,False
47,101,14,False
146,183,14,False
146,184,14,False
146,186,14,False
146,189,14,False
146,191,14,False
146,194,14,False
4,23,14,False
4,27,14,False
148,180,14,False
3,146,14,False
148,191,14,False
148,192,14,False
43,45,14,False
148,155,14,False
148,165,14,False
148,168,14,False
148,174,14,False
147,177,14,False
147,186,14,False
147,190,14,False
3,176,14,False
3,178,14,False
147,198,14,False
147,148,14,False
151,161,14,False
3,98,14,False
150,159,14,False
150,161,14,False
3,108,14,False
3,114,14,False
47,71,14,False
47,75,14,False
43,55,14,False
43,63,14,False
148,195,14,False
148,197,14,False
150,151,14,False
3,123,14,False
3,125,14,False
3,127,14,False
152,153,14,False
152,156,14,False
3,57,14,False
3,66,14,False
3,68,14,False
152,163,14,False
152,168,14,False
47,56,14,False
47,65,14,False
43,72,14,False
43,80,14,False
151,176,14,False
151,187,14,False
151,190,14,False
151,153,14,False
151,156,14,False
3,28,14,False
3,30,14,False
152,193,14,False
153,154,14,False
46,192,14,False
43,87,14,False
47,53,14,False
47,55,14,False
152,178,14,False
152,179,14,False
152,180,14,False
152,182,14,False
152,184,14,False
152,188,14,False
151,194,14,False
151,197,14,False
153,198,14,False
154,165,14,False
