tuple_pair,Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,class
"t23,t77",2.0,2.0,2.0,3.0,7.0,4.0,5.0,8.0,0.0,0.0
"t23,t78",3.0,0.0,0.0,8.0,3.0,4.0,4.0,1.0,4.0,0.0
"t23,t79",2.0,0.0,1.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0
"t23,t80",0.0,0.0,0.0,9.0,2.0,4.0,5.0,1.0,5.0,0.0
"t23,t81",0.0,0.0,2.0,7.0,1.0,2.0,4.0,2.0,0.0,0.0
"t23,t82",2.0,0.0,0.0,9.0,4.0,4.0,4.0,1.0,3.0,0.0
"t23,t83",2.0,0.0,0.0,9.0,0.0,4.0,7.0,3.0,0.0,0.0
"t23,t84",0.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,0.0
"t23,t85",2.0,0.0,3.0,6.0,3.0,2.0,5.0,1.0,1.0,0.0
"t23,t86",2.0,4.0,6.0,2.0,7.0,4.0,6.0,1.0,0.0,0.0
"t23,t87",4.0,9.0,9.0,2.0,2.0,1.0,1.0,8.0,0.0,0.0
"t23,t88",1.0,5.0,4.0,2.0,0.0,2.0,4.0,5.0,0.0,0.0
"t23,t89",2.0,5.0,5.0,5.0,0.0,4.0,4.0,0.0,1.0,0.0
"t23,t90",2.0,5.0,3.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0
"t23,t91",0.0,1.0,1.0,4.0,0.0,1.0,4.0,2.0,0.0,0.0
"t23,t92",1.0,6.0,3.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0
"t23,t93",2.0,2.0,3.0,4.0,3.0,2.0,5.0,0.0,1.0,0.0
"t23,t94",2.0,6.0,5.0,4.0,2.0,4.0,1.0,8.0,0.0,0.0
"t23,t95",2.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,9.0,0.0
"t23,t96",1.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,0.0
"t23,t97",0.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,9.0,0.0
"t23,t98",2.0,6.0,7.0,1.0,0.0,4.0,2.0,6.0,1.0,0.0
"t23,t99",0.0,0.0,0.0,7.0,2.0,4.0,4.0,1.0,0.0,0.0
"t23,t100",0.0,6.0,6.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0
"t23,t101",2.0,6.0,6.0,9.0,1.0,4.0,2.0,6.0,2.0,0.0
"t23,t102",2.0,0.0,0.0,1.0,5.0,4.0,4.0,6.0,2.0,0.0
"t23,t103",3.0,4.0,4.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0
"t23,t104",2.0,5.0,2.0,9.0,0.0,4.0,2.0,8.0,2.0,0.0
"t23,t105",3.0,0.0,0.0,5.0,7.0,4.0,7.0,3.0,4.0,0.0
"t23,t106",2.0,6.0,6.0,9.0,3.0,4.0,2.0,4.0,0.0,0.0
"t23,t107",1.0,1.0,6.0,9.0,7.0,3.0,2.0,6.0,2.0,0.0
"t23,t108",2.0,0.0,4.0,2.0,0.0,4.0,1.0,6.0,1.0,0.0
"t23,t109",5.0,7.0,5.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0
"t23,t110",2.0,2.0,2.0,1.0,0.0,2.0,5.0,2.0,7.0,0.0
"t23,t111",0.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
"t23,t112",5.0,7.0,5.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0
"t23,t113",1.0,8.0,6.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0
"t23,t114",2.0,5.0,3.0,2.0,0.0,1.0,0.0,6.0,7.0,0.0
"t23,t115",7.0,6.0,7.0,9.0,1.0,4.0,2.0,3.0,0.0,0.0
"t23,t116",2.0,6.0,4.0,0.0,1.0,4.0,2.0,6.0,0.0,0.0
"t23,t117",1.0,6.0,5.0,9.0,1.0,4.0,0.0,1.0,1.0,0.0
"t23,t118",0.0,0.0,0.0,9.0,5.0,4.0,7.0,2.0,2.0,0.0
"t23,t119",2.0,0.0,0.0,9.0,7.0,4.0,1.0,1.0,9.0,0.0
"t23,t120",2.0,9.0,7.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
"t23,t121",3.0,4.0,4.0,7.0,3.0,4.0,1.0,1.0,3.0,0.0
"t23,t122",2.0,6.0,6.0,5.0,1.0,4.0,1.0,6.0,0.0,0.0
"t23,t123",3.0,5.0,3.0,7.0,3.0,4.0,4.0,5.0,0.0,0.0
"t23,t124",1.0,9.0,8.0,5.0,1.0,4.0,4.0,2.0,1.0,0.0
"t23,t125",0.0,7.0,6.0,8.0,0.0,4.0,0.0,6.0,0.0,0.0
"t23,t126",1.0,2.0,3.0,5.0,1.0,3.0,5.0,1.0,3.0,0.0
"t23,t127",0.0,4.0,6.0,9.0,7.0,5.0,0.0,4.0,0.0,0.0
"t23,t128",3.0,5.0,5.0,1.0,2.0,4.0,1.0,6.0,0.0,0.0
"t23,t129",2.0,2.0,3.0,7.0,3.0,2.0,5.0,0.0,0.0,0.0
"t23,t130",3.0,6.0,4.0,9.0,1.0,4.0,1.0,8.0,0.0,0.0
"t23,t131",2.0,9.0,9.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0
"t23,t132",0.0,0.0,7.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0
"t23,t133",2.0,6.0,3.0,1.0,1.0,2.0,3.0,8.0,0.0,0.0
"t23,t134",3.0,6.0,4.0,5.0,1.0,4.0,1.0,6.0,0.0,0.0
"t23,t135",0.0,4.0,3.0,2.0,0.0,4.0,0.0,5.0,1.0,0.0
"t23,t136",2.0,5.0,5.0,7.0,1.0,4.0,0.0,5.0,0.0,0.0
"t23,t137",2.0,7.0,7.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0
"t23,t138",1.0,4.0,6.0,7.0,7.0,4.0,6.0,4.0,2.0,0.0
"t23,t139",5.0,6.0,6.0,9.0,2.0,5.0,0.0,6.0,0.0,0.0
"t23,t140",4.0,8.0,7.0,4.0,0.0,2.0,4.0,3.0,0.0,0.0
"t23,t141",6.0,3.0,0.0,9.0,4.0,4.0,1.0,0.0,3.0,0.0
"t23,t142",3.0,7.0,7.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0
"t23,t143",0.0,0.0,0.0,6.0,7.0,4.0,4.0,6.0,7.0,0.0
"t23,t144",0.0,0.0,5.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0
"t23,t145",2.0,0.0,0.0,9.0,7.0,4.0,5.0,1.0,9.0,0.0
"t23,t146",5.0,0.0,7.0,9.0,3.0,4.0,2.0,8.0,3.0,0.0
"t23,t147",2.0,0.0,0.0,9.0,5.0,4.0,4.0,1.0,6.0,0.0
"t23,t148",3.0,2.0,2.0,9.0,2.0,4.0,5.0,1.0,2.0,0.0
"t23,t149",2.0,4.0,7.0,5.0,1.0,4.0,4.0,1.0,3.0,0.0
"t23,t150",1.0,4.0,4.0,2.0,1.0,4.0,4.0,8.0,0.0,0.0
"t23,t151",2.0,2.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0
"t23,t152",5.0,0.0,2.0,6.0,3.0,3.0,6.0,6.0,7.0,0.0
"t23,t153",2.0,0.0,0.0,5.0,5.0,2.0,5.0,4.0,0.0,0.0
"t23,t154",0.0,5.0,4.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0
"t23,t155",0.0,3.0,2.0,4.0,7.0,4.0,4.0,7.0,0.0,0.0
"t23,t156",2.0,0.0,0.0,6.0,7.0,4.0,5.0,7.0,0.0,0.0
"t23,t157",1.0,0.0,0.0,9.0,7.0,4.0,7.0,1.0,0.0,0.0
"t23,t158",0.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0
"t23,t159",2.0,2.0,0.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0
"t23,t160",2.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0
"t23,t161",2.0,6.0,7.0,9.0,1.0,4.0,7.0,8.0,0.0,0.0
"t23,t162",3.0,3.0,1.0,7.0,3.0,4.0,5.0,1.0,0.0,0.0
"t23,t163",4.0,5.0,5.0,7.0,3.0,4.0,7.0,2.0,0.0,0.0
"t23,t164",2.0,8.0,8.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0
"t23,t165",2.0,4.0,5.0,7.0,2.0,4.0,5.0,3.0,0.0,0.0
"t23,t166",0.0,2.0,1.0,5.0,3.0,3.0,7.0,1.0,0.0,0.0
"t23,t167",2.0,1.0,2.0,6.0,3.0,2.0,4.0,1.0,2.0,0.0
"t23,t168",2.0,4.0,4.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0
"t23,t169",2.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,0.0
"t23,t170",4.0,2.0,3.0,9.0,1.0,4.0,4.0,4.0,0.0,0.0
"t23,t171",1.0,0.0,0.0,9.0,7.0,1.0,7.0,1.0,9.0,0.0
"t23,t172",0.0,3.0,2.0,4.0,2.0,4.0,6.0,1.0,0.0,0.0
"t23,t173",2.0,0.0,0.0,9.0,3.0,4.0,5.0,8.0,4.0,0.0
"t23,t174",5.0,4.0,6.0,9.0,0.0,3.0,0.0,5.0,0.0,0.0
"t23,t175",2.0,7.0,8.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0
"t23,t176",3.0,2.0,1.0,3.0,0.0,4.0,4.0,8.0,0.0,0.0
"t23,t177",3.0,0.0,0.0,9.0,3.0,4.0,3.0,4.0,1.0,0.0
"t23,t178",0.0,0.0,0.0,9.0,4.0,1.0,1.0,1.0,6.0,0.0
"t23,t179",2.0,4.0,3.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0
"t23,t180",4.0,0.0,6.0,6.0,0.0,4.0,6.0,1.0,0.0,0.0
"t23,t181",4.0,3.0,2.0,2.0,1.0,4.0,6.0,8.0,0.0,0.0
"t23,t182",1.0,5.0,4.0,9.0,1.0,4.0,2.0,6.0,0.0,0.0
"t23,t183",1.0,6.0,6.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0
"t23,t184",2.0,0.0,0.0,9.0,1.0,4.0,4.0,1.0,0.0,0.0
"t23,t185",1.0,2.0,7.0,6.0,1.0,1.0,4.0,1.0,1.0,0.0
"t23,t186",3.0,3.0,0.0,9.0,2.0,4.0,7.0,1.0,0.0,0.0
"t23,t187",0.0,6.0,6.0,0.0,3.0,4.0,1.0,4.0,1.0,0.0
"t23,t188",0.0,0.0,6.0,3.0,5.0,4.0,5.0,7.0,0.0,0.0
"t23,t189",2.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0
"t23,t190",3.0,3.0,0.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0
"t23,t191",2.0,0.0,5.0,4.0,1.0,4.0,3.0,1.0,0.0,0.0
"t23,t192",0.0,0.0,0.0,9.0,3.0,4.0,7.0,1.0,0.0,0.0
"t23,t193",1.0,2.0,2.0,8.0,3.0,3.0,1.0,8.0,0.0,0.0
"t23,t194",4.0,0.0,2.0,4.0,1.0,5.0,7.0,8.0,0.0,0.0
"t23,t195",6.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,0.0,0.0
"t23,t196",2.0,7.0,6.0,4.0,0.0,4.0,1.0,8.0,0.0,0.0
"t23,t197",4.0,2.0,4.0,2.0,1.0,4.0,4.0,8.0,0.0,0.0
"t23,t198",3.0,6.0,4.0,7.0,1.0,5.0,5.0,1.0,0.0,0.0
"t23,t199",3.0,7.0,8.0,7.0,2.0,4.0,5.0,8.0,1.0,0.0
"t23,t200",2.0,5.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0
"t23,t201",3.0,0.0,0.0,9.0,7.0,4.0,7.0,8.0,0.0,0.0
"t23,t202",3.0,0.0,0.0,9.0,2.0,4.0,5.0,4.0,0.0,0.0
"t23,t203",0.0,0.0,0.0,9.0,3.0,4.0,7.0,1.0,9.0,0.0
"t23,t204",4.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0,2.0,0.0
"t23,t205",0.0,3.0,6.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0
"t23,t206",2.0,0.0,3.0,7.0,4.0,5.0,7.0,1.0,2.0,0.0
"t23,t207",3.0,0.0,0.0,9.0,7.0,4.0,7.0,1.0,9.0,0.0
"t23,t208",1.0,2.0,2.0,6.0,0.0,4.0,4.0,7.0,2.0,0.0
"t23,t209",3.0,3.0,6.0,0.0,3.0,5.0,4.0,1.0,2.0,0.0
"t23,t210",3.0,0.0,0.0,7.0,2.0,1.0,4.0,1.0,0.0,0.0
"t23,t211",5.0,0.0,3.0,7.0,2.0,2.0,4.0,5.0,0.0,0.0
"t23,t212",2.0,0.0,0.0,9.0,2.0,4.0,7.0,1.0,6.0,0.0
"t23,t213",3.0,0.0,0.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0
"t23,t214",3.0,0.0,0.0,2.0,4.0,3.0,5.0,1.0,1.0,0.0
"t23,t215",4.0,2.0,4.0,3.0,0.0,2.0,7.0,3.0,0.0,0.0
"t23,t216",4.0,2.0,2.0,4.0,1.0,1.0,7.0,5.0,0.0,0.0
"t23,t217",3.0,4.0,5.0,5.0,7.0,5.0,0.0,8.0,0.0,0.0
"t23,t218",1.0,6.0,5.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0
"t23,t219",2.0,0.0,0.0,9.0,7.0,5.0,5.0,1.0,7.0,0.0
"t23,t220",1.0,7.0,6.0,3.0,0.0,3.0,0.0,7.0,6.0,0.0
"t23,t221",3.0,7.0,5.0,0.0,5.0,4.0,2.0,6.0,0.0,0.0
"t23,t222",2.0,2.0,0.0,9.0,3.0,5.0,0.0,8.0,9.0,0.0
"t23,t223",0.0,3.0,4.0,3.0,1.0,4.0,2.0,8.0,0.0,0.0
"t23,t224",2.0,0.0,0.0,2.0,7.0,4.0,6.0,1.0,0.0,0.0
"t23,t225",1.0,0.0,0.0,0.0,7.0,2.0,0.0,6.0,0.0,0.0
"t23,t226",0.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0
"t23,t227",0.0,6.0,0.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0
"t23,t228",2.0,0.0,0.0,6.0,6.0,4.0,4.0,1.0,9.0,0.0
"t23,t229",2.0,2.0,6.0,3.0,1.0,4.0,0.0,1.0,3.0,0.0
"t23,t230",1.0,4.0,7.0,1.0,2.0,4.0,4.0,5.0,5.0,0.0
"t23,t231",2.0,6.0,4.0,3.0,2.0,4.0,4.0,8.0,0.0,0.0
"t23,t232",0.0,5.0,5.0,4.0,1.0,4.0,1.0,6.0,0.0,0.0
"t23,t233",2.0,7.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0
"t23,t234",2.0,6.0,5.0,3.0,0.0,1.0,4.0,6.0,0.0,0.0
"t23,t235",2.0,0.0,2.0,9.0,3.0,1.0,7.0,6.0,0.0,0.0
"t23,t236",1.0,4.0,0.0,4.0,0.0,4.0,6.0,1.0,1.0,0.0
"t23,t237",2.0,6.0,7.0,9.0,0.0,4.0,4.0,8.0,1.0,0.0
"t23,t238",3.0,0.0,0.0,9.0,1.0,4.0,2.0,3.0,2.0,0.0
"t24,t25",3.0,0.0,1.0,0.0,1.0,9.0,0.0,3.0,3.0,0.0
"t24,t26",1.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0
"t24,t27",3.0,1.0,1.0,4.0,2.0,2.0,1.0,6.0,3.0,0.0
"t24,t28",1.0,8.0,6.0,0.0,5.0,7.0,2.0,1.0,3.0,0.0
"t24,t29",2.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0
"t24,t30",2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0
"t24,t31",3.0,1.0,0.0,0.0,3.0,9.0,1.0,5.0,3.0,0.0
"t24,t32",0.0,1.0,4.0,2.0,1.0,8.0,3.0,5.0,4.0,0.0
"t24,t33",2.0,8.0,2.0,7.0,5.0,1.0,2.0,4.0,6.0,0.0
"t24,t34",2.0,4.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0
"t24,t35",5.0,3.0,3.0,7.0,3.0,8.0,2.0,6.0,3.0,0.0
"t24,t36",3.0,8.0,2.0,0.0,5.0,3.0,1.0,6.0,6.0,0.0
"t24,t37",5.0,1.0,2.0,3.0,0.0,7.0,1.0,0.0,3.0,0.0
"t24,t38",5.0,4.0,2.0,5.0,0.0,9.0,1.0,4.0,1.0,0.0
"t24,t39",1.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0,6.0,0.0
"t24,t40",1.0,3.0,2.0,9.0,0.0,9.0,2.0,5.0,0.0,0.0
"t24,t41",2.0,1.0,1.0,0.0,5.0,4.0,2.0,6.0,2.0,0.0
"t24,t42",6.0,1.0,0.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0
"t24,t43",0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0
"t24,t44",2.0,8.0,6.0,7.0,3.0,9.0,1.0,3.0,3.0,0.0
"t24,t45",7.0,4.0,4.0,9.0,3.0,9.0,0.0,3.0,3.0,0.0
"t24,t46",2.0,3.0,0.0,3.0,2.0,8.0,2.0,4.0,1.0,0.0
"t24,t47",0.0,4.0,0.0,2.0,0.0,8.0,2.0,3.0,3.0,0.0
"t24,t48",2.0,1.0,1.0,9.0,3.0,9.0,2.0,1.0,1.0,0.0
"t24,t49",2.0,8.0,6.0,2.0,5.0,7.0,3.0,3.0,3.0,0.0
"t24,t50",4.0,3.0,1.0,9.0,1.0,9.0,2.0,1.0,4.0,0.0
"t24,t51",2.0,8.0,6.0,1.0,5.0,9.0,0.0,1.0,1.0,0.0
"t24,t52",3.0,2.0,2.0,6.0,4.0,6.0,3.0,6.0,3.0,0.0
"t24,t53",1.0,3.0,1.0,6.0,1.0,9.0,2.0,1.0,1.0,0.0
"t24,t54",0.0,1.0,1.0,3.0,0.0,9.0,4.0,2.0,2.0,0.0
"t24,t55",3.0,8.0,4.0,9.0,3.0,9.0,2.0,2.0,1.0,0.0
"t24,t56",1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0
"t24,t57",5.0,2.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0,0.0
"t24,t58",0.0,6.0,3.0,3.0,5.0,9.0,2.0,4.0,3.0,0.0
"t24,t59",1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0
"t24,t60",2.0,8.0,4.0,5.0,1.0,4.0,3.0,6.0,3.0,0.0
"t24,t61",3.0,3.0,1.0,5.0,2.0,9.0,2.0,3.0,3.0,0.0
"t24,t62",1.0,7.0,6.0,2.0,1.0,9.0,2.0,6.0,2.0,0.0
"t24,t63",2.0,5.0,3.0,3.0,0.0,9.0,0.0,3.0,2.0,0.0
"t24,t64",3.0,4.0,3.0,7.0,3.0,9.0,2.0,6.0,1.0,0.0
"t24,t65",2.0,8.0,6.0,9.0,3.0,9.0,5.0,6.0,3.0,0.0
"t24,t66",0.0,4.0,1.0,3.0,2.0,9.0,1.0,3.0,3.0,0.0
"t24,t67",3.0,6.0,3.0,6.0,5.0,9.0,0.0,3.0,3.0,0.0
"t24,t68",3.0,8.0,6.0,2.0,3.0,0.0,0.0,6.0,1.0,0.0
"t24,t69",3.0,1.0,1.0,2.0,1.0,9.0,2.0,3.0,3.0,0.0
"t24,t70",3.0,6.0,4.0,7.0,0.0,9.0,2.0,4.0,3.0,0.0
"t24,t71",7.0,3.0,4.0,5.0,0.0,7.0,2.0,6.0,3.0,0.0
"t24,t72",2.0,3.0,2.0,9.0,1.0,9.0,2.0,3.0,6.0,0.0
"t24,t73",3.0,6.0,0.0,9.0,0.0,7.0,4.0,6.0,3.0,0.0
"t24,t74",2.0,8.0,6.0,7.0,1.0,7.0,2.0,6.0,3.0,0.0
"t24,t75",1.0,3.0,6.0,9.0,5.0,9.0,1.0,6.0,1.0,0.0
"t24,t76",1.0,5.0,3.0,4.0,0.0,9.0,2.0,4.0,1.0,0.0
"t24,t77",2.0,6.0,4.0,3.0,5.0,9.0,3.0,3.0,3.0,0.0
"t24,t78",3.0,8.0,6.0,8.0,1.0,9.0,2.0,6.0,1.0,0.0
"t24,t79",2.0,8.0,5.0,2.0,2.0,4.0,2.0,1.0,3.0,0.0
"t24,t80",0.0,8.0,6.0,9.0,0.0,9.0,3.0,6.0,2.0,0.0
"t24,t81",0.0,8.0,4.0,7.0,1.0,7.0,2.0,3.0,3.0,0.0
"t24,t82",2.0,8.0,6.0,9.0,2.0,9.0,2.0,6.0,0.0,0.0
"t24,t83",2.0,8.0,6.0,9.0,2.0,9.0,5.0,2.0,3.0,0.0
"t24,t84",0.0,5.0,4.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0
"t24,t85",2.0,8.0,3.0,6.0,1.0,3.0,3.0,6.0,2.0,0.0
"t24,t86",2.0,4.0,0.0,2.0,5.0,9.0,4.0,6.0,3.0,0.0
"t24,t87",4.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,0.0
"t24,t88",1.0,3.0,2.0,2.0,2.0,7.0,2.0,0.0,3.0,0.0
"t24,t89",2.0,3.0,1.0,5.0,2.0,9.0,2.0,5.0,2.0,0.0
"t24,t90",2.0,3.0,3.0,3.0,1.0,9.0,3.0,5.0,3.0,0.0
"t24,t91",0.0,7.0,5.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0
"t24,t92",1.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,3.0,0.0
"t24,t93",2.0,6.0,3.0,4.0,1.0,7.0,3.0,5.0,2.0,0.0
"t24,t94",2.0,2.0,1.0,4.0,0.0,9.0,1.0,3.0,3.0,0.0
"t24,t95",2.0,6.0,4.0,1.0,3.0,9.0,1.0,4.0,6.0,0.0
"t24,t96",1.0,6.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,0.0
"t24,t97",0.0,8.0,6.0,7.0,1.0,8.0,2.0,6.0,6.0,0.0
"t24,t98",2.0,2.0,1.0,1.0,2.0,9.0,0.0,1.0,2.0,0.0
"t24,t99",0.0,8.0,6.0,7.0,0.0,9.0,2.0,4.0,3.0,0.0
"t24,t100",0.0,2.0,0.0,0.0,3.0,8.0,2.0,1.0,3.0,0.0
"t24,t101",2.0,2.0,0.0,9.0,3.0,9.0,0.0,1.0,1.0,0.0
"t24,t102",2.0,8.0,6.0,1.0,3.0,9.0,2.0,1.0,1.0,0.0
"t24,t103",3.0,4.0,2.0,1.0,1.0,9.0,2.0,2.0,3.0,0.0
"t24,t104",2.0,3.0,4.0,9.0,2.0,9.0,0.0,3.0,1.0,0.0
"t24,t105",3.0,8.0,6.0,5.0,5.0,9.0,5.0,2.0,1.0,0.0
"t24,t106",2.0,2.0,0.0,9.0,1.0,9.0,0.0,1.0,3.0,0.0
"t24,t107",1.0,7.0,0.0,9.0,5.0,2.0,0.0,1.0,1.0,0.0
"t24,t108",2.0,8.0,2.0,2.0,2.0,9.0,1.0,1.0,2.0,0.0
"t24,t109",5.0,1.0,1.0,1.0,2.0,9.0,2.0,3.0,3.0,0.0
"t24,t110",2.0,6.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,0.0
"t24,t111",0.0,2.0,3.0,0.0,2.0,9.0,2.0,5.0,2.0,0.0
"t24,t112",5.0,1.0,1.0,1.0,2.0,9.0,2.0,3.0,3.0,0.0
"t24,t113",1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,0.0
"t24,t114",2.0,3.0,3.0,2.0,2.0,6.0,2.0,1.0,4.0,0.0
"t24,t115",7.0,2.0,1.0,9.0,1.0,9.0,0.0,2.0,3.0,0.0
"t24,t116",2.0,2.0,2.0,0.0,3.0,9.0,0.0,1.0,3.0,0.0
"t24,t117",1.0,2.0,1.0,9.0,3.0,9.0,2.0,4.0,2.0,0.0
"t24,t118",0.0,8.0,6.0,9.0,3.0,9.0,5.0,3.0,1.0,0.0
"t24,t119",2.0,8.0,6.0,9.0,5.0,9.0,1.0,6.0,6.0,0.0
"t24,t120",2.0,1.0,1.0,0.0,1.0,4.0,0.0,6.0,3.0,0.0
"t24,t121",3.0,4.0,2.0,7.0,1.0,9.0,1.0,6.0,0.0,0.0
"t24,t122",2.0,2.0,0.0,5.0,3.0,9.0,3.0,1.0,3.0,0.0
"t24,t123",3.0,3.0,3.0,7.0,1.0,9.0,2.0,0.0,3.0,0.0
"t24,t124",1.0,1.0,2.0,5.0,1.0,9.0,2.0,3.0,2.0,0.0
"t24,t125",0.0,1.0,0.0,8.0,2.0,9.0,2.0,1.0,3.0,0.0
"t24,t126",1.0,6.0,3.0,5.0,1.0,2.0,3.0,4.0,0.0,0.0
"t24,t127",0.0,4.0,0.0,9.0,5.0,0.0,2.0,1.0,3.0,0.0
"t24,t128",3.0,3.0,1.0,1.0,0.0,9.0,1.0,1.0,3.0,0.0
"t24,t129",2.0,6.0,3.0,7.0,1.0,7.0,3.0,5.0,3.0,0.0
"t24,t130",3.0,2.0,2.0,9.0,3.0,9.0,1.0,3.0,3.0,0.0
"t24,t131",2.0,1.0,3.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0
"t24,t132",0.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,3.0,0.0
"t24,t133",2.0,2.0,3.0,1.0,3.0,7.0,1.0,3.0,3.0,0.0
"t24,t134",3.0,2.0,2.0,5.0,1.0,9.0,1.0,1.0,3.0,0.0
"t24,t135",0.0,4.0,3.0,2.0,2.0,9.0,2.0,0.0,2.0,0.0
"t24,t136",2.0,3.0,1.0,7.0,1.0,9.0,2.0,0.0,3.0,0.0
"t24,t137",2.0,1.0,1.0,0.0,3.0,9.0,2.0,2.0,3.0,0.0
"t24,t138",1.0,4.0,0.0,7.0,5.0,9.0,4.0,1.0,1.0,0.0
"t24,t139",5.0,2.0,0.0,9.0,0.0,0.0,2.0,1.0,3.0,0.0
"t24,t140",4.0,0.0,1.0,4.0,2.0,7.0,2.0,2.0,3.0,0.0
"t24,t141",6.0,5.0,6.0,9.0,2.0,9.0,1.0,5.0,0.0,0.0
"t24,t142",3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0
"t24,t143",0.0,8.0,6.0,6.0,5.0,9.0,2.0,1.0,4.0,0.0
"t24,t144",0.0,8.0,1.0,2.0,3.0,3.0,1.0,6.0,1.0,0.0
"t24,t145",2.0,8.0,6.0,9.0,5.0,9.0,3.0,6.0,6.0,0.0
"t24,t146",5.0,8.0,1.0,9.0,1.0,9.0,0.0,3.0,0.0,0.0
"t24,t147",2.0,8.0,6.0,9.0,3.0,9.0,2.0,6.0,3.0,0.0
"t24,t148",3.0,6.0,4.0,9.0,0.0,9.0,3.0,6.0,1.0,0.0
"t24,t149",2.0,4.0,1.0,5.0,1.0,9.0,2.0,4.0,0.0,0.0
"t24,t150",1.0,4.0,2.0,2.0,3.0,9.0,2.0,3.0,3.0,0.0
"t24,t151",2.0,6.0,3.0,3.0,2.0,9.0,2.0,5.0,3.0,0.0
"t24,t152",5.0,8.0,4.0,6.0,1.0,8.0,4.0,1.0,4.0,0.0
"t24,t153",2.0,8.0,6.0,5.0,3.0,3.0,3.0,1.0,3.0,0.0
"t24,t154",0.0,3.0,2.0,1.0,2.0,9.0,1.0,2.0,3.0,0.0
"t24,t155",0.0,5.0,4.0,4.0,5.0,9.0,2.0,2.0,3.0,0.0
"t24,t156",2.0,8.0,6.0,6.0,5.0,9.0,3.0,2.0,3.0,0.0
"t24,t157",1.0,8.0,6.0,9.0,5.0,9.0,5.0,6.0,3.0,0.0
"t24,t158",0.0,5.0,4.0,1.0,1.0,1.0,0.0,6.0,3.0,0.0
